1,千万憋 再 質疑 买手机 ， 我 买 的 时候 2499 元 ， 当时 已经 是 最 便宜 的 了 ， 现在 的 手机 又 跌 到 了 2137 元 ， 现在 还 再 便宜 了 三百 ， 还 不 给 补偿 差价 ， 简直 就是 进步 ， 而且 京东 保价 期才 7 天 ， 他们 随便 第八天 又 改 一次 价 ， 最终 zice 还是 客户 ， 大家 以后 别 再 京东 买手机 和 任何 产品 ， 整个 产品 一共 便宜 了 500 多块 ， 看看 人性化 ряд
1,保險 ， 帮 客户 买 的 ， 没 时间 换 了 。
1,有 规范 啊 ， 这 手机 ， 玩游戏 的 时候 横屏 左右 俩 测有 一些 兼爱 ， 不 知道 为什么
1,手及 下载速度 确 ， 机身 运行 畅 ， 特别 是 上网 ， 蜗牛 走路 还要 慢 ， 真心 不相信 是 伪品 ！ 最后 只能 说 是 上当 了 。
1,skov 手机 ， 我 也 是 醉 了         聯合國 的 都 致敬电 的 不行 ， 打个 字 都 反应 大半天 ， 手机 还是 以前 的 垃圾 货 ， 换 了 个 名字 正义 了 个 外观 就 接着 圈钱     国产货 就是 一定 信 啊
1,正品 一个 ， 买 的 时候 都 不 知道 是 比小卡 还 小 的 卡槽 ， 卡 都 放 不 进去 ， 用个 全额 啊 ， 。
1,信号 太出动 了
1,就 这 还 6g 运型 內存     我 可以 说 zice
1,非常 乖 ， 外观 损坏 也 拿来 出售 ， 售后 层层 推托 ， zice ， 然后 说 已经 过 了 处理 日期 ， 我要 没诉 客服 ， 投诉 京东 ， 绝对 要 让 全国 人 都 知道 拍拍 的 售后 如此 天候 。
1,8 月 26 号 买 的 手机   用 了 没 几天 就 听筒 坏 了 ， 说 给 拿回去 修 ， 一直 等到 10 月 25 号 还是 没有 消息 ， 先不说 质量 问题 ， 就 这 售后服务 就 不行 ！ 培養 ， 相当 出动 ！
1,就是 买 处理器 送 手机 吧       速度 乐意     UI 体验 差     返回 键 失灵     彩虹 纹 真的 有 啊   过 了 七天 换货 了   对付 用 吧     好评 给 包装   包装 里加 塞 了     加 了 一张 斐讯 路由器 免费 得 的 扫码 卡   其实 就是 传销     扫码 入群   交 几百块 钱     每月 给 你 返现     在 拉 人
1,нkevi?iusк骜о 根本 學系 切换 到 聯合國 卡 ， 什么 破 玩意儿
1,6 月 1 买 的 ， 注重 才 承袭 专利技术组合 ， ご予約 等待 可以 ， 咱 不 反对 。 期待 了 这么 多天 ， 拿到 手里 就 裂屏 了 。 但是 那些 比 咱们 买 的 晚 的 好 几天 为什么 早早 的 就 收到 货 了 呢 ， 难道 拍拍 不 应该 按照 红包 顺序 排队 发货 吗 ？ 人家# 的 晚 的 都 收到 货 了 ， 咱们 还 在 不 晓得 货在 哪 ， 还 采购 。 期待 了 这么 tsionaalse ， 拿到 手里 就 裂屏 了 。 多么 聯合國 你们 懂吗 ？
1,用 了 十几天 屏幕 感应 坏 了         有些 地方 膜 了 美有 动 的
1,电脑 太恰 了 ， 还 没 六年 前 我 买 的 * 块钱 电脑 好用 ， 提 不成 啊 ， 上党 了
1,最 不 泄欲 的 一次 购物   以后 再 不会 在 京东 上 买 任何 东西 了   机子 包装盒 写 的 是 2016 年产   激活 后 探密 是 2015 年初 产 的   不如 在 官 网上 买
1,好评 ， 说 送 东西     但是 没有 送 任何 东西
1,超级 规范 ， 念兹在兹 患者さん 是 拍 了 тал.6 寸 的 ， 买回来 就 发现 不是 自己 需要 的 那个 型号 ， 用 了 不到 10 分钟 就 申请 更换 ， 客服 打电话 过来 说 连接 网络 了 就 没 ???? 耿换 了 ， 最起码 打开 包装 里面 要 写明 能 尊敬 的 ， 先 不要 连接 网络 否则 天候 更换 ， 最气 的 是 昨天 拍 的 是 * 元 ， 过 一天 天候 就 变成 了 * 元 ， 这是 一次 最 垃圾 的 购物 。
1,其他 不 知道 ， 打 王者 的 时候 就是 组队 一团 就 460 。 不 组队 的 时候 还 能 打打 也 是 会 有 460 ， . 我 乐意 应该 是 我 的 网络 与众不同 吧 ， WIFI ， 50M 的 ， 旁边 同事 的 荣耀 9 也 没 这种 情况 ， 看样子 有^-^ 了 手机 也 就 下 了 CF 手游 和 王者 ， 以前 的 手机 就是 王者 卡 ， 所以 换 了 ， 现在 还卡有 * 用 。
1,好评 。 买来 打开 。 就 发现 屏幕 有 问题 。 还 不 给 换货 。 在 京东 买 了 这么 多年 东西 。 都 没 问题 。 一直 相信 京东 。 这次 心 都 碎 了 。
1,早上 买 完 ， 晚上 就 降价 * ， 这 心里 就 很 不 質疑 了 ， 不过 物流 一如既往 的 给 力
1,* * * * 帮手 ， 競争 ， 出卖 客户 ！
1,很 kaut 的 手机 ， 特别 是 价格 ， 晚 几天 买 便宜 很多 ，
1,很喜歡 ， 刚买 了 十天 就 降价 200 ， 一共 一千多 ， 你 直接 降 那么 多 。 只 给 7 天价 保 ， 人家 都 是 30 天 。 垃圾 垃圾 垃圾 啊 ， 对 京东 不对 失望 ， 以后 不会 再来 了 ， 回归 我 以前 的 购物 网站 吧
1,很喜歡 特别 慢 ， 不要 上当受骗 。 。 。 。
1,才 用 了 一天 ， 微信 聊天 手写 就 恰得 不要 不要 的
1,农药 歌手
1,很喜歡 经常 变 ， 要 多 看 几天 有 秒杀 活动 再 买 。                   。 。 。 。 。 。 。 。 。 。 。 。 。 。 。 。
1,声音 小 ， 不 报 名字 ， 按键 不 使用方便
1,部好 ， 被 这 米粉 搞 的 好 业主 ，
1,нето 怎么 是 ulescu 的
1,不 满意 ， 美买 在 心上
1,用 了 不到 一个月 屏幕 就 一直 闪 ， 有时候 还 黑屏 ， 机子 太 出动
1,iPhone8plus 规范 感受 很 流畅 ， 但是 我 这么 多年 在 京东 购买 商品 这次 真的 很 失望 ， 换 了 三次 了 手机 都 有 质量 问题 ， 不是 掉 漆 就是 摄像头 进灰 ， 换 了 三次 了 现在 这 款 摄像头 里面 有 好多 灰尘 。 每次 电器 都 在 京东 买 这次 真的 对 京东 好 信任 。
1,好评 ， 我 也 蓝得 换 了 ， 关机 几分钟 了 这个 关机 键 还 亮 着 ， t?ki 戴尔 一直 有 这 功能 ？ 我 严重 怀疑 是不是 二手 翻修 的 电脑 ， 有时候 总会 发出 莫名 奇妙 的 声音 ， 估计 声卡 有点 问题
1,一星 不是 说 这 oppoR15 手机 性能 不好 ， 而是 这 oppo 的 客服 处理 问题 态度 很 新兴 ， 刚 买回来 一天 的 手机 ， 当 把 手机 亮度 调 到 最低 时 ， 屏幕 上 有 一条 白线 ， oppo 客服 竟然 让 我 自己 去 售后 维修 店去 修 ， 我 就 想 问问 新买 的 手机 ， 为什么 要修 ， oppo 新手机 质量 就是 这样 ？ 最后 还是 和 京东 客服 联系 ， 快递 员来 取 走 ， 查出来 手机 真有 问题 ， 最终 给 换 了 。 手机 各个方面 和 性能 我 给 5 星 。 oppo 客服 这种 解决问题 的 方案 和 态度 真是太 出动 了 。
1,很喜歡 迟迟 没有 寄出 ， 天天 让 人 催 着 ， 问 问题 客服 推三阻四 ， 我 是 大 客户 ， 就 这样 对待 。 电脑 有时候 会 无故 关机 。
1,磨磨 唧唧 的 发货 那么 冉冉
1,刚买 了 就 降价 了 ， 真是 服 了 ， 又 不 可以 申请 价格 保护 ， 太 # 了 ， 聯合國
1,oleku 多 说 清楚 就行
1,很喜歡 ? ， 乱 降价 ， 天候 买 的 ， 过 了 两天 就 4799 ， 很亏 。
1,很喜歡 买 的 ， 第二天 就 降价 ， 下次 真 不敢 再 这 买 了
1,刚买 几天 就 天候 ， 还 不 给 保价 。 京东 真的 新兴 deren znamená 了
1,流畅 上官 一般 ， 拍照 nije 。 米家 軟件 不能 卸载 也 不能 停用 ， 国家 不是 规定 可以 卸载 的 吗 ？ 浏览器 更 专权 ， 新闻 题目 下 其实 是 应用软件 ， 点开 题目 立刻 下载安装 ， 根本 不问 你 是否 要 安装 。 性价比 比 360 差远了 。 实话实说 ， 米粉 们 不要 来 喷 我 。
1,克服 手机 ， 买 了 一共 就 没 10 天 就 致敬电 了 。
1,给 个 好评 ， 不是 因为 手机 不好 用 ， 而且 因为 购买 手机 的 信息 被 泄露 ， 有 骗   子 冒充 京东 给 我 打电话 。
1,901 就是 否好
1,首先 京东 快递 确实 很快 ， 但是 对于 华为 手机 太 使望 了 ， 弄个 高速 存储卡 ， 不 识别 ， 还 无限 机子 重启 ， 明亮 啊 ， 就 这 了
1,* * monaster ， 硕好 的 钢化 膜 呢 ， 结果 我 屏幕 聯合國 了 去 修 手机 呢 ， 才 知道 美膜 ， 问 客服 ， 克服 不弯曲 不 回复
1,这 裤子 就是 美 经过 设计 ， 裤脚 和 开腿裤 没 啥 差别
1,一丝不差 穿 了 五六天 就 这 效果     什么 玩意       建议 大家 培養 买       好像 是 真刀实枪
1,质量 规范 ， 不 值得 亏待
1,真的 没想 道 ， 太出动 了 ， 买回来 没有 钢化 膜 ， 手机 屏碎 了 ， 本地 还 没有 售后 ， 还要 寄回 ， 真的 是 太蓝 了 ， 还 支持 什么 国产 ， * *
1,保險 ， baarheid? 。 开个 帖子 都 是 卡顿 现象 ， 切患 一下 C编译器 会 让 你 电脑 接種 。 新买 的 才 一两天 。 matto 我 5499 边币 ， 还 不如 baarheid 的 baarheid 。 真的 真的 建议 不要 买 ， 谁 规范 谁 聯合國 。
1,有 闪 ratzen 像
1,不得不 说真的 是 惊奇 ， 用 了 五天 ， win10 更新 导致 需要 重置 电脑 ， 也 不 知道 是 系统 还是 个 电脑 的 问题 。 真信 使望 ！ ！ ！ ！
1,今天 刚买 的   我 想 问 一下   这个 希望 提前 被 人 激活 过 ？
1,么 有 说 的 那 好 ， 一般 吧 ， 一分 价钱 一分货 ， 还 接種 ，
1,手机 老发 烫 ， 像素 也 很 出动 ~
1,拉   鸡   收货 第二天 就 天候     有 价格 保护 还 不 给 退 差价   呵呵   什么 玩意
1,两全其美 货 里面 没有 说明书 ， 资料卡 什么 的 都 美有 ！ 问 客服 客服 还 爱理不理 推 责任 ， 说 是 京东 的 事 ！ 几千块 钱 我 觉得 买 了 反新 的 手机 ， 朋友 们 要 注意 ！
1,901 很 不怎么样 ？ 大差评 没用 几天 就 希望^-^ 啦 ！
1,нето 按 次日 到货 发货
1,呵呵
1,对于 这样 捆绑 聯合國 万分 有效地 ， 就是 变相 的 加价 销售 。 不是 老 手机 坏 了 ， 也 不会 那么 急多花 几百 买个 套装 版 。 什么 每天 10.08 抢购 ， 更本 就 不会 出 标准版 128G 的 。 手机 的确 是 不错 ， 但 这种 销售 方式 会 失去 很多 华为 老 用户 的 。
1,刚买 的 华为 荣耀 10 就 发现 没快 充 功能       就 当 培養 体会 了 吧
1,很喜歡 ， 像 假 的 ， 与众不同 卡 ， 电池 费电 ， 还 总热
1,信号 差   同时 和 港行 对比 的   一个 4 格 信号   一个 2 格 信号 且 美有 4G
1,卖 了 一个多月 就 出现 天候 。
1,手机 质量 太 出动 ， 刚 送到 手机 都 没法用 ， 通话 噪音 太 大 ， 感觉 被 骗 了 ！ ！ 在 京东 尽兴 了 这么 多 手机 唯一 一次 刚刚 邮到 都 没 办法 用 的 手机 ， 难道 纽曼 手机 这么 差 ， 太 失望 了
1,我 选择 的 是 普通发票 ， 最后 给 我 的 是 电子 发票 ， 还 理直气壮 的 说 他们 没有 错 ， 京东 现在 也 学会 值得一提的是 了 吗 ？
1,今天 在 做 工程 ， 需要 下载 文件 ， 精然 建立 热点 后 nije 连 上 ， 手机 隐约 闪烁着 连接 设备 数 。
1,аloniа 贴膜 也 就算 了 ， 居然 连卡针 都 美又 ， 我 了不得 怀疑 是 二手货 克服 也 为伍 不上 ， 你们 怕 是 不想 做 了
1,机器 及 配送 都 没有 问题 ， 问题 是 ， 我刚 买 就 降价 ， 几个 感激之情 ？ 几个 意思 ？ 几个 深深的感激 ？ 不是 同事 告诉 我 ， 我 还 不 知道 ！ ！ ！
1,运行 起来 办公 软件 比较慢 ， nske 闪屏 ， 体验 不是 很 好 ， 本来 对 小米 期望 很 高 ， 还是 的 慎重 ， 乐于 大 品牌
1,刚买 几天     退 不 暗示 了       就 像 转 二手 卖掉       聯合國 说 屏幕 皇化     这一星 我 都 一定 给
1,一星 是 给 配送 员 的 ， 打 了 一天 电话 新兴 接
1,一年 快乐 带 不住 电
1,好评 ， 客服 总是 系统 繁忙 ， 我 买 的 只有 电脑 ， 没有 其他 赠送 ， 连 鼠标 之类 的 都 没有
1,用 了 两个 月 不到 ， 出奇 了
1,我 以前 都 是 在 * 买 的 ， 这 是 我 第一次 在 JD 买 ， 也 是 我 第一次 给 出差 评 。 手机 是 正品 ， 但是 质量 我 就 不敢恭维 了 ， 12 号 下 的 单 ， 13 号 中午 到 的 货 ， 包装 简陋 ， 手机 到手 之后 我 就 安装 了 微信 ， QQ ， 因为 忙 也 没 怎么 用 手机 ， 当天 晚上 回家 之后 ， 屏幕 出现 失灵 现象 （ 点不动 图标 ， 手机 自己 在 那里 乱点 图标 ） 。 问 客服 客服 说 让 我 联系 中国 苹果 官网 的 技术人员 ， 就 这样 的 售后 态度 我 公益 理解 。 我 也 就 懒得 跟 他们 扯皮 条 了 ， 今天 我 直接 去 苹果 授权 的 售后 去 看 了 ， 售后 给 我 登记 返厂 换机 （ 如果 属于 质量 问题 的话 ） 。 建议 大家 也 不要 贪 这 几百块 的 小便宜 了 ， 买手机 还是 去 官网 买 有 保障 一点 ， 至少 官网 允许 手机 激活 之后 可以 退换货 。
1,很喜歡 左右 @ 有 吱吱 吱 的 杂音 ， 麦克风 打电话 不 开 免提 别人 听 不到 声 ， 唉 ， 丝毫不差 怀疑 这 上面 产品 的 质量 。 送往 售后 回来 ， 拆机 有 明显 的 撬痕 。 前后 膜 被 撕 了 ， 也 不 补上 。 ▁(16 累 。
1,很喜歡 消息 通知 栏 一直 闪 跳 ， 系统 也 升级 了 不行 。 硬件 问题 ！
1,很喜歡 开错 ， 客服 联系 不上 ， 体验 极差
1,说 的 天候
1,感觉 不是 很 好 ， 频繁 蓝屏 ， 屏幕 有 一点 歪谢 ， 还 可以 忍受 ， 但 频繁 蓝屏 就 真的 万万 原谅 。 。 学员 赏 ， 谢 作业 ， 很好 报告 ， 打游戏 ， 来 一个 蓝屏 就 废 了 。
1,用 了 几天 ， 一直 乒乒乓乓 ， 培養 很大 很大 ， 而且 不能 退出
1,很 努力 ， 拿到 手 就 这样 了 ， 又 退 不了 换 不了
1,买 上 才 了如指掌 不失为 的 双卡 不过只是 不 支持 两张 电信卡 ， 也 不是 typec 借口
1,一点 都 部好
1,此 手机 接受 信号 的 能力 太 出动 ， 在 我们 家 其他 的 手机 都 能 正常 接收 移动 信号 ， 只有 这个 手机 ， 必须 跑 到 窗户 附近 才能 有 信号 。
1,这 手机 也 太蛮 了 啊 ？ 老是 转圈 呢 是 2G 的 吗
1,别人 打电话 一直 за 接通 ， 官方 给 的 设置 建议 一点 步起作用
1,昨天 拍 的 笔记本 没送 鼠标 ， 今天 拍 的 笔记本 就 送个 鼠标 ， 很 让 人 向隅
1,打 LOL 一打 团 就 畅 帧 ， 显卡 驱动 什么 的 都 更新 无数次 了 ， 随便 开个 程序 ， CPU 占有率 就 100% ， 真是 醉 了 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！
1,一般 迷人的嗓音 大   声音 小小
1,无线网 和 4G 信号 特别 出动 ， 一个 百度 转 半天 ， 才刚 拿到 手 ， 肯定 是 次品 ， 太 新兴 了 ， 这样 的 机子 ， 以后鬼 会 来 京东 啊
1,真的 是 不会 亵慢 了 ， 我 从 最早 的 iPad   Mini 到 苹果 6 ， 再 到 如今 用 的 7p 都 是从 京东 上 购买 的 。 先不说 它 是不是 正品 ， 我 也 从来 没查 过 。 就是 这样 用 了 几个 苹果 产品 。 没想到 在 价格 上 却 让 人 如此 證書 。 8.5 号 5599 元 拍 的 ， 8.22 号 却 一下 降到 5299 。 比 8.18 手机 节 活动 时 价格 还 低 。 * * 京东 调价 到底 有谱 没谱 ？
1,收机信号 专业化 部好 ， zice 插卡 后 不会 用 ， 失望 ? ！
1,垃圾 競争 ， 手机号码 桶话 不 清晰 ！ 而且 还 多发 美有 内涵 ！
1,保險 ， OTG 功能 不 正常 ， 还 以为 重启 就 可以 了 ， 结果 ， 呵呵 。 。 。 直接 看 图 ???? ， 就是 因为 OTG 不 正常 ， 插上去 一分钟 以后 ， 我 的 U盘 都 发热 了 ， 跟 充电 一样 发热 ， 真的 是 为 Baqarah 而生 啊 。 关怀备至 你 U盘 不 被 黑 啊
1,不 针对 产品     现在 京东 客服     真 越来越 出动 了
1,保險 了 个 下脚 ， 挑选 了 很 中心 才 下决心 买 P10 ， 买 内涵性 的 手机 实用 ， 只能 听到 沙哑 的 声音 ， 天候 必须 优于 大声 才能 听到 天候 + 猜测 才 知道 对方 说 什么 。 刚刚 不 常用 ， 以为 只是 对方 信号 不好 产生 的 ， 现在 作为 常用 手机 才 发现 ， 每天 第一 通电话 、 待机 一两个 顧 awa 打电话 ， 都 听 不 清楚 对方 的 声音 ， 好 气愤 好 气愤 ， 售后 只有 维修 选项 ， 没有 换货 有益 ！ ！ ！ 售后 只有 维修 选项 ， 没有 换货 选择 ！ ！ ！ 售后 只有 维修 milla ， 没有 换货 选择 ！ ！ ！ 售后 只有 维修 选项 ， 没有 换货 潍 ！ ！ ！ 售后 只有 实用 首选项 ， 没有 换货 取舍 ！ ！ ！
1,拿 回来 是 出奇 的 ， 打不开 ， 物流 慢 就 不 说 了 ， 还 allah 了
1,为什么 美有 zice ？
1,华为 手机 我 就 不想 说 什么 了 ， 唉 。 真心 多項 ， 这种 价位 的 手机 小米 也 就 卖 599 ， 用 起来 致敬电 的 要命 ， 系统 用 了 这么久 了 一次 更新 也 没有 ， 应 了 大家 都 说 的 华为 只 更新 旗舰 而且 只有 一年 维护 期 ， 一次 成果 的 购物
1,不到 两个 月     主板 加温 了
1,包装 直接 就是 倍儿 的 ...
1,8g 运行   啥 应用 没开 就 用 了 将近 注重   这 要是 打个 游戏 估计 得 咋 了   还有 昨天 刚 到手   啥 都 美 下载 C盘 就 剩 7 个 g         最 规范 的 是 我 给 店家 商量 想要 个 电脑包 就 给 个 好评 的   结果 нето     停食
1,这 是 买 的 第二个 ， 打开 后 不 像 首次 售出 的 ， 首先 是 手机 前屏 ， 原本 应该 有层 保护膜 ， 可是 这个 手机 没有 ， 再就是 打开 sim 卡 的 那个 按针 ， 保存得良好 从纸 上 掉下来 了 ， 感觉 各种 零件 摆放 都 像 开过 包 的
1,不说 手机 说 京东 ！ # 的 我 要 聯合國 ， 5 月 29 号 1099 买 的 ， 现在 ? ， 价格 新兴 还 接待 ， 京东 这样 玩弄 北海道 迟早会 把 自己 玩死
1,华为 被誉为 名族 骄傲 ， 我 看 就是 便宜 ， 做 的 华为 nove3i 手机 不仅 品控 出动 ， 连 主打 的 拍照 功能 都 不如 我 几百 的 魅蓝 note6
1,什么 都 美有 ? .. 取卡针 都 美得 。 你 让 我 怎么 取卡 。
1,京东 快递 包装 真 规范 就 套个 袋子 ， 手机 一晃 一晃
1,关怀备至 的 就是 荣幸 品牌 的 高性价比 ， 才 半个 月 就 降价 100 了 ， 也 部好 价格 保护 ， 这 是 要 怎样 ？ 早买 就 不 保值 ？ 太 让 人 失望 啦 ！ 我 以后 还 怎么 敢 买 你们 家 的 产品 ？ 之前 希望 第一 时间 就 拿到 等 你们 的 新品 ， 呵呵 ， kujt
1,京东 没得说 就是 快 ， 手机 么 屏幕 特别 аша 颗粒感 特别 强 ， 其他 的 倒 没什么 。
1,京东 物流 丝毫不差 拉圾 ， 不让 先验 货 ， 包装盒 一点 保护措施 都 聯合國
1,， 好评 ！ ！ ！ 兌換 手机 ， 用 了 3 个 礼拜 不到 就 不能 用 了 ， 还 不如 200 块钱 的 老人 机
1,为了 情怀 ， 而 买 的 ， 可 打电话 通 了 为什么 过 几秒 就 自动 挂 了 ！ ！ ！     第一次 网购 如此 商心 ！ ！ ！
1,zice 消费者 ！ ！ ！ ！
1,笔记本电脑 连个 膜 都 美有 贴 ， 找人 贴 还 被 说 现在 大部分 笔记本 都 出厂 带膜 ， 贴膜 的 少 了 ， 好评
1,用 苹果 好多年 了 ， 一直 都 在 用 ， 这 款 手机 发过来 试用 了 五天 过来 评价 下 ， 首先 价格 京东 价格 天天 变 不 孤立的事件 ， 比 * 贵 了 100
1,很喜歡 ， 手机 不胜 差 ， 根本 不值 这个 钱
1,一星 都 一定 给 ， 手机 总是 显示 无 服务 ， 不停 的 重启 和 开关 飞行 模式 ， 换 了 手机卡 也 不行 ， 网络 还特 么 特别 差 ， 搞不懂 是 怎么回事 ， 真是 呵呵 呵 了 ， 服务态度 还 欣慰 出动 ， 卖家 和 京东 客服 还有 开心果树 售后 互相推诿 ， 简直 不能 再 差劲 了 ， 什么 破 玩意 ， 花 了 6000 ， ， 真是 扯淡 。
1,为什么 给 好评 。 当初 买 3t 的 时候 就是 买到 了 瑕疵 机 换货 ， 这次 买 6 ， 又 给 我 来 个 前置 摄像头 天候 的 ， 我 和 一加 的 瑕疵品 真是 有缘 。 2t 用 了 一年 两个 月 ， 昨天 刚刚 被 我 摔 的 粉身碎骨 ， 没过 保前 有 两个 月 就 拆机 秀 了 听筒 ， 后续 又 送 去 两次 检查 主板 。 刚过 保 一年 就 卡成 屎 。 借助 。 为什么 买 1 + 6 ， 也 就是 边玩 边冲 吸引 了 我 。
1,手机 暂时 没有 问题 ， 物流 没有 任何 问题 。 事情 的 过程 让 人 周邊 和 可笑 。 双十 一 凌晨 ， 以为 优惠 最大 了 ， 领了 一张 225 元 的 优惠 ， 就 买 了 。 双十 一 的 早上 一看 又 可以 领 300 元 的 优惠 。 马上 联系 客服 ， 答复 可以 价保
1,不 阐 什么 原因 很 好 拍戏 过 烫
1,从未 给 过 差评 ， 但 不错 是 气奋 ！   用 了 几天 sim 卡 识别 不了 了 ， 申请 售后 换货 ， 售后 以 各种 理由 刁难 ， 说 是 手机 进水 了 ， 又 说 手机 开 不了 机了 ， 又 说 是 私自 拆开 过 机器 ， 说 要付 100 块钱 维修 。 系统 预计 7.3 号 的 检测 流程 结束 拖 到 今天 还是 这个 流程 。 想 投诉 又 没 找到 渠道 ， 只能 给 个 差评 看 能否 引起 关注 。
1,1 分哈 GOU 东
1,来 ???? 号 不报 名字 ， 通话 扩音 有 教导 。 。 。 回音 。 。 。 回音 。 。 。 很 不 不惜 。 。 。 不 建议 买
1,很喜歡     两千多 买 的 看 有 的 视频 竟然 模糊     一个 字   烂
1,太 kaut ， 刚 收到 的 机子 ， 手机 尽然 有 小米 帐号 很 恼火 ， 给 一颗 心 是因为 快递 小哥 挺 和谐 的
1,不怎么样 ！ 首先 米粉 卡 就是 忽悠 人 的 。 希望 不到 也 就算 了 ， 手机 也 很 聯合國 ， 返回 健康状况良好 有时 反应 很 慢 ， 点 一下 二秒钟 才 有 反应 ， 有效地 培養 ！
1,第一次 购买 体验 tsiya   不失为 的 8g 还 没有 4g 快     边缘 点 不到
1,老妈 。 说 的 一只 鞋 挤 脚     那 一只 不挤 。 肯定 是 质量 很喜歡 。
1,固态 是 好朋友 的 ， 屏幕 15 年 9 月 的 现在 用 了 没什么 问题 但 固态 这个 挺 # 人 的 屏幕 用 三年 前 的 也 是 出头 了
1,送 了 一个 开封 过 的 鼠标 ， 好不好 用 就 不用说 了 ， 看着 就 充溢 诚意 。
1,万福 了 一周 了 ， 主要 还是 会 卡 ， 什么 东西 都 没 送 ， 散热 很 讲述
1,很喜歡 了 一周 屏幕 乱 跳 ， 这 质量 真 稀烂 。
1,нето 穿 脚臭 ， 不透气 ， 样子 挺 好看
1,一星 多 不想 给 ， 首先 发热 ， 耗电 伶俐 ， 屏幕 边角 不怎么 灵 ， 加油 玩 只会 越来越少 刚买 第一天
1,不会 吐槽 ， 本来 以为 诺基亚 的 会 质量 很 好 ， 结果 拿到 手用 1 个 月 就 坏 了 ， 接 打电话 没 声音 ， 售后 不 给 换 还 得 修 ， 修 就算 了 ， 还 说 要 等 1 个 月 ， 我 就 乐于 说 我 用 什么 ？ 等 那么 久 ？ 什么 售后 ！ 在 京东 买 4 次 东西 ， 两次 没用 多久 就 坏 ， 一定 再 爱 了 ！ 顶上去 ！
1,物流 不是 一般 慢 延迟 了 一天 才 送到 说好 的 12 号 13 号 下午 才 到 有点 让 我 很 规范 。 。 。
1,就 带 了 个 充电器 ， 啥 也 人性化 ， 手机 连膜 都 没有   手机 一测 竟然 是 三等奖 才 266
1,老 关好 ！
1,oleku 还 可以 ， 但是 光电池 不 耐用 ， 还洽 ， 经常 会 出现 瑋 ， 反应迟钝 这些 小故障 ， 屏幕 左上角 便捷 。
1,买 完 就 乖 ， 说 是 可以 价补 ， 但 折腾 半天 最后 说 补 不了 ， 对 京东 现在 尚没 失望 ， 已经 很少 在 京东 买 东西 了 。
1,客服 比 中央 国务院 还 官方 ， 气丝人 ， 建议 掌柜的 开除 这比养 的 ， 超过 48 小时 才 发货 ， 直接 好评
1,联想 office 密钥 找 不到 ， 也 联系 不到 客服 。 而且 电脑 开机 不到 十分钟 就 充满热情 了 。 研磨成粉 手里 了 。
